Date,Open,High,Low,Close,Volume
2022-06-03,2321.25,2326.433,2270.37,2290.82,26135460
2022-06-06,2334.09,2386.94,2323.28,2336.41,33541540
2022-06-07,2309.61,2353.82,2301.04,2342.99,31590460
2022-06-08,2335.23,2371.41,2332,2343.88,26107740
2022-06-09,2326.55,2365.98,2295.52,2296.71,25797960
2022-06-10,2248.9,2265.58,2207.323,2223.23,41481839
2022-06-13,2135.73,2175.83,2122.384,2127.85,47251919
2022-06-14,2130.7,2158.49,2116,2134.31,33706260
2022-06-15,2170.9,2228.47,2153.39,2195.29,39698179
2022-06-16,2144.42,2172.97,2102.76,2120.67,51684959
2022-06-17,2120.67,2173.99,2100.92,2142.87,51376519
2022-06-21,2178.59,2249.785,2172,2230.88,47415799
2022-06-22,2211.13,2266.93,2207.647,2229.75,30774140
2022-06-23,2244.63,2254.85,2210.01,2244.84,28361920
2022-06-24,2259.9,2361.58,2259.05,2359.5,41163679
2022-06-27,2365.46,2371.59,2303.594,2316.67,36420759
2022-06-28,2316.05,2346.19,2236.96,2240.15,35880960
2022-06-29,2231.04,2263.205,2217.45,2234.03,24716820
2022-06-30,2200,2217.76,2135,2179.26,43169059
2022-07-01,2158.66,2185,2134.61,2174.75,35475660
2022-07-05,2142.01,2267.535,2114.63,2265.26,39399639
2022-07-06,2266.04,2311.79,2229.52,2291.44,37431379
2022-07-07,2301.6,2383.79,2296.67,2375.66,40935879
2022-07-08,2345,2393.7,2338.025,2387.07,38238159
2022-07-11,2359.96,2359.96,2306.61,2313.53,31243700
2022-07-12,2324.3,2339.48,2273.804,2280.41,29959700
2022-07-13,2234.02,2283.92,2224.03,2227.07,43722019
2022-07-14,2204.21,2221.86,2167.46,2207.35,37003039
2022-07-15,2240.01,2262.81,2218,2235.55,46769119
2022-07-18,112.64,113.68,108.37,109.03,43164594
2022-07-19,110.85,114.02,109.56,113.81,36530953
2022-07-20,113.17,115.4,112.48,113.9,35600434
2022-07-21,114.28,114.55,111.1132,114.34,32676170
2022-07-22,111,112.34,106.5,107.9,48901180
2022-07-25,108.41,109.87,106.3,107.51,34690887
2022-07-26,106.6,107.2,104.07,105.02,47990961
2022-07-27,109.26,113.91,108.01,113.06,59858500
2022-07-28,112.37,114.34,111.46,114.22,32816570
2022-07-29,113.08,116.705,113.06,116.32,37223391
2022-08-01,115.3,116.72,114.34,114.86,26034289
2022-08-02,114,116.35,113.72,115.13,20236029
2022-08-03,115.71,118.62,115.48,118.08,28499010
2022-08-04,117.48,118.78,116.89,118.19,21602930
2022-08-05,116.23,118.1056,116,117.47,19159520
2022-08-08,118.39,120.15,116.88,117.3,19169480
2022-08-09,117.135,117.32,115.71,116.63,19086471
2022-08-10,118.78,120.92,118.41,119.7,30930350
2022-08-11,121.28,121.49,118.56,118.84,24293650
2022-08-12,120.26,121.68,119.46,121.68,19096270
2022-08-15,121.13,122.3,120.61,122.08,19494830
2022-08-16,121.52,122.43,120.64,121.7,19041230
2022-08-17,120.12,121.29,119.38,119.55,22846961
2022-08-18,119.43,120.82,118.72,120.17,17987660
2022-08-19,119.06,119.15,116.76,117.21,21809529
2022-08-22,115.2,115.63,113.85,114.24,21456650
2022-08-23,113.475,115.01,113.43,113.86,15870370
2022-08-24,113.5,114.78,112.8701,113.69,17734619
2022-08-25,114.235,116.72,114.11,116.65,16956789
2022-08-26,114.72,115.12,110.19,110.34,37245699
2022-08-29,109.99,110.95,108.8,109.42,21191160
2022-08-30,110.17,110.5,107.8,108.94,27513260
2022-08-31,110.65,110.85,108.13,108.22,28626971
2022-09-01,108.28,110.445,107.36,109.74,28360930
2022-09-02,110.59,110.74,107.26,107.85,24160711
2022-09-06,107.3,108.03,105.78,106.81,25068279
2022-09-07,107.06,109.98,106.9,109.45,23166971
2022-09-08,108.04,109.6,107.16,108.38,24238289
2022-09-09,109.065,110.99,109.02,110.65,23213590
2022-09-12,110.99,111.62,109.93,110.86,22966750
2022-09-13,107.8,108.3,104.09,104.32,38172871
2022-09-14,104.57,105.275,103.66,105,26395131
2022-09-15,104.03,105.27,102.35,102.91,34188281
2022-09-16,102.07,103.13,100.94,102.8,42797168
2022-09-19,101.75,103.33,101.55,103.07,23036811
2022-09-20,102.08,102.37,100.52,101.14,26517119
2022-09-21,101.67,102.88,99.27,99.28,31487270
2022-09-22,98.82,101.24,98.79,100.14,34298621
2022-09-23,99.63,99.66,97.47,98.74,31625439
2022-09-26,98.1,99.88,97.8,98.17,27072660
2022-09-27,99.43,100,96.872,97.5,30072779
2022-09-28,97.65,100.7,97.11,100.05,32466320
2022-09-29,98.64,98.64,95.96,97.42,31047221
2022-09-30,97.05,98.9,95.56,95.65,32941488
2022-10-03,96.76,99.2872,96.521,98.64,27982029
2022-10-04,100.44,101.84,100.38,101.64,28850770
2022-10-05,99.825,101.93,98.8,101.43,22176900
2022-10-06,100.68,102.9254,100.59,101.42,22323990
2022-10-07,99.85,100.53,98.295,98.68,27502770
2022-10-10,99,99.095,97.01,97.86,18225090
2022-10-11,97.43,99.245,96.31,97.18,26507100
2022-10-12,97.3,98.75,96.735,97.56,21876359
2022-10-13,95.15,99.775,94.3836,99.06,34574551
2022-10-14,99.99,100.69,96.37,96.56,25410670
2022-10-17,98.86,100.93,98.83,99.97,28419189
2022-10-18,103.13,103.47,99.97,100.77,24060670
2022-10-19,100.01,101.0183,98.9201,99.63,23811061
2022-10-20,100,102.32,99.39,99.97,25323199
2022-10-21,97.845,101.31,97.72,101.13,32458721
2022-10-24,101.8,102.75,99.98,102.52,27176420
2022-10-25,102.9,104.82,102.72,104.48,40611379
2022-10-26,96.43,98.31,94.69,94.93,88279039
2022-10-27,94.52,95.43,91.8,92.22,60710859
2022-10-28,92.27,96.55,92.13,96.29,43697289
2022-10-31,95.42,96.03,93.98,94.51,31675039
2022-11-01,95.45,96.03,90.37,90.47,47161352
2022-11-02,90.94,91.18,86.88,86.97,57038281
2022-11-03,86.32,86.52,83.34,83.43,61288020
2022-11-04,85.4,86.64,83.71,86.58,51124898
2022-11-07,87.28,88.9,86.85,88.49,34078910
2022-11-08,88.9,90.32,87.5901,88.9,30429029
2022-11-09,88.45,89.435,87.28,87.32,31769100
2022-11-10,92.25,94.39,91.61,93.94,51620141
2022-11-11,94.69,96.93,93.92,96.41,33090480
2022-11-14,95.09,96.79,94.51,95.7,30179539
2022-11-15,98.26,100.14,96.71,98.44,41640820
2022-11-16,97.9,99.6375,97.64,98.85,29105150
2022-11-17,96.97,99.28,96.79,98.36,26052600
2022-11-18,98.77,98.9,96.37,97.43,28342301
2022-11-21,97.29,98.4,95.355,95.6,21647391
2022-11-22,95.95,97.22,94.05,97.05,23438480
2022-11-23,97.09,98.76,97.09,98.46,18868090
2022-11-25,98.24,98.64,97.4,97.46,9701441
2022-11-28,97.036,97.58,95.61,96.05,26252430
2022-11-29,95.73,96.12,94.11,95.19,20061721
2022-11-30,94.82,101.04,94.42,100.99,43647480
2022-12-01,101.02,102.25,100.25,100.99,28687100
2022-12-02,99.05,100.77,98.9,100.44,21480699
2022-12-05,99.4,101.38,99,99.48,24405090
2022-12-06,99.3,99.78,96.42,96.98,24910660
2022-12-07,96.41,96.8811,94.715,94.94,31045449
2022-12-08,95.38,95.58,93.45,93.71,32213289
2022-12-09,93.77,94.26,92.75,92.83,28225449
2022-12-12,92.71,93.56,91.61,93.31,29009010
2022-12-13,97.76,99.53,95.03,95.63,40593660
2022-12-14,95.2,96.87,93.6,95.07,28733600
2022-12-15,93.13,93.64,90.01,90.86,40107031
2022-12-16,90.76,91.33,89.52,90.26,58011848
2022-12-19,90.255,90.56,88.21,88.44,29493029
2022-12-20,88.11,89.175,87.4401,89.02,23453840
2022-12-21,89.08,90.22,88.32,89.58,24745641
2022-12-22,88.16,88.54,86.32,87.76,27658289
2022-12-23,87.11,89.545,87.07,89.23,23003039
2022-12-27,88.795,88.94,87.01,87.39,20097350
2022-12-28,86.98,88.04,85.94,86.02,19523180
2022-12-29,86.62,88.845,86.61,88.45,23333539
2022-12-30,86.98,88.3,86.57,88.23,23986301
2023-01-03,89.585,91.05,88.52,89.12,28131221
2023-01-04,90.35,90.65,87.271,88.08,34854781
2023-01-05,87.47,87.57,85.9,86.2,27194381
2023-01-06,86.79,87.69,84.86,87.34,41381500
2023-01-09,88.36,90.05,87.86,88.02,29003900
2023-01-10,85.98,88.67,85.83,88.42,30467760
2023-01-11,89.18,91.6,89.01,91.52,26861971
2023-01-12,91.48,91.87,89.75,91.13,30258141
2023-01-13,90.85,92.19,90.1299,92.12,26329211
2023-01-17,92.06,92.25,90.05,91.29,32602420
2023-01-18,92.14,92.7999,90.64,91.12,29116689
2023-01-19,90.72,93.605,90.63,93.05,37000398
2023-01-20,95.1,98.3,95.02,98.02,63191078
2023-01-23,97.95,100.04,97.5,99.79,40005059
2023-01-24,98.1,99.61,97.2,97.7,33078512
2023-01-25,95.57,96.162,93.76,95.22,42329953
2023-01-26,96.5,97.57,95.38,97.52,30113971
2023-01-27,97.31,100.32,97.31,99.37,33879754
2023-01-30,97.48,98.29,96.395,96.94,27226199
2023-01-31,96.87,98.88,96.82,98.84,29870670
2023-02-01,98.71,101.19,97.58,100.43,35531102
2023-02-02,105.8,107.85,105.61,107.74,69883758
2023-02-03,102.93,107.81,102.58,104.78,65309262
2023-02-06,102.4,104.36,101.88,102.9,31999561
2023-02-07,103.22,108.18,103.12,107.64,49010230
2023-02-08,102.05,103.14,98.035,99.37,94743523
2023-02-09,100,100.03,93.63,95.01,119455000
2023-02-10,95.45,96.75,94.25,94.57,54980699
2023-02-13,94.74,95.2,93.84,94.61,50076121
2023-02-14,94.43,94.845,92.26,94.68,54726121
2023-02-15,94.49,97.12,94.15,96.94,50298480
2023-02-16,95.37,97.68,94.74,95.51,42462621
2023-02-17,94.85,95.5599,93.21,94.35,34284121
2023-02-21,93,93.1,91.72,91.79,33629262
2023-02-22,91.7,92.11,90.61,91.65,30884020
2023-02-23,91.92,91.94,89.76,90.89,41206379
2023-02-24,89.44,89.89,88.575,89.13,36585090
2023-02-27,89.87,90.16,89.335,89.87,27502301
2023-02-28,89.33,91.23,89.32,90.06,30142039
2023-03-01,89.98,91.03,89.67,90.36,31111230
2023-03-02,89.66,92.275,89.59,92,32226230
2023-03-03,92.48,93.73,92.45,93.65,35160113
2023-03-06,94.015,95.97,94,95.13,32639311
2023-03-07,94.98,95.67,93.53,93.86,27835480
2023-03-08,94.12,95.955,94,94.25,34103273
2023-03-09,94.05,95.53,91.9,92.32,28813529
2023-03-10,92.17,92.79,90.395,90.63,35941047
2023-03-13,90.09,92.57,89.42,91.11,37335566
2023-03-14,92.56,94.36,92.44,93.97,36050207
2023-03-15,93.22,96.93,92.64,96.11,50622047
2023-03-16,96.2,101.19,95.5,100.32,65567656
2023-03-17,100.26,102.835,100.1,101.62,61028551
2023-03-20,100.12,101.75,99.87,101.22,32960441
2023-03-21,101.25,105.1,101.22,104.92,42110281
2023-03-22,104.27,106.59,103.33,103.37,43427422
2023-03-23,105.06,106.3,104.46,105.6,40797770
2023-03-24,104.99,105.49,103.84,105.44,30411039
2023-03-27,104.615,104.76,101.9273,102.46,31120859
2023-03-28,102.44,102.45,99.74,101.03,32057869
2023-03-29,102.28,102.49,100.65,101.39,28779570
2023-03-30,100.91,101.155,99.78,100.89,33086180
2023-03-31,101.3,103.89,101.04,103.73,36863367
2023-04-03,102.39,104.53,101.93,104.36,25035400
2023-04-04,104.33,105.58,104.04,104.72,24420080
2023-04-05,105.78,106.1,103.66,104.47,28290500
2023-04-06,105.26,109.17,104.33,108.42,48711480
2023-04-10,106.98,107.59,105.12,106.44,27067359
2023-04-11,106.55,106.73,104.68,105.35,26311801
2023-04-12,106.58,106.75,104.34,104.64,24370270
2023-04-13,105.84,107.49,105.84,107.43,24843580
2023-04-14,106.89,108.94,106.84,108.87,26578000
2023-04-17,104.658,106.16,104.52,105.97,37571219
2023-04-18,106.49,106.54,104.07,104.5,26596449
2023-04-19,103.58,104.98,103.07,104.18,20905680
2023-04-20,103.91,106.25,103.8684,105.29,27820789
2023-04-21,105.47,106,104.78,105.41,25800080
2023-04-24,105.49,106.63,104.7,105.97,23542830
2023-04-25,105.825,106.69,103.84,103.85,46664102
2023-04-26,104.92,106.35,102.63,103.71,53347559
2023-04-27,104.45,108.37,103.54,107.59,50089191
2023-04-28,107.04,107.35,105.09,107.34,36139848
2023-05-01,106.84,107.99,106.82,107.2,26681680
2023-05-02,107.14,107.2,103.71,105.32,30997250
2023-05-03,105.53,107.49,104.96,105.41,21795410
2023-05-04,105.485,105.6,103.97,104.69,23419510
2023-05-05,104.82,105.88,104.11,105.57,26639250
2023-05-08,105.18,107.96,105.16,107.77,26511449
2023-05-09,108.39,110.15,107.19,107.35,36360141
2023-05-10,107.97,112.94,107.93,111.75,63153367
2023-05-11,115.395,117.92,114.41,116.57,78900031
2023-05-12,116.68,118.03,116.11,117.51,41102328
2023-05-15,116.11,118.48,116.01,116.51,36266770
2023-05-16,116.49,120.75,116.43,119.51,45035559
2023-05-17,119.61,121.67,118.89,120.84,33323590
2023-05-18,120.95,123.31,120.83,122.83,35234230
2023-05-19,123.55,125.97,122.15,122.76,41353449
2023-05-22,122.94,126.43,122.74,125.05,35253031
2023-05-23,124.16,124.625,122.2104,122.56,34046246
2023-05-24,121.12,121.91,119.86,120.9,34182641
2023-05-25,124.52,125.32,121.96,123.48,42316992
2023-05-26,123.17,125.26,122.45,124.61,35635941
2023-05-30,125.64,125.66,122,123.67,35076660
2023-05-31,122.75,124.0601,122.5,122.87,37325793
2023-06-01,122.815,124.42,122.62,123.72,30772680
2023-06-02,123.99,126.15,123.76,124.67,26980150
2023-06-05,124.01,127.43,123.84,126.01,32305529
2023-06-06,126.01,128.29,125.36,127.31,26638301
2023-06-07,126.97,129.04,122.12,122.5,52538992
2023-06-08,122.225,123.225,121.24,122.14,29389170
2023-06-09,122.25,123.755,121.91,122.23,23778320
2023-06-12,122.785,124.05,121.66,123.64,28338740
2023-06-13,124.98,125.16,123.18,123.83,22278311
2023-06-14,123.1,124.05,121.45,123.67,30592301
2023-06-15,123.14,125.46,122.4,125.09,35246273
2023-06-16,125.93,126.108,123.28,123.53,45535551
2023-06-20,122.93,124.57,122.14,123.1,26097490
2023-06-21,122.4,122.66,120.1,120.55,30306340
2023-06-22,120,123.24,118.83,123.15,26952250
2023-06-23,121.38,122.7879,121.06,122.34,34913641
2023-06-26,120.76,122,118.265,118.34,33969898
2023-06-27,117.08,119.08,116.1,118.33,39535941
2023-06-28,117.09,120.39,116.85,120.18,27091449
2023-06-29,119.24,120.06,118.295,119.1,24090900
2023-06-30,120.17,121.08,119.69,119.7,29532240
2023-07-03,119.24,120.19,118.8182,119.9,14442850
2023-07-05,119.24,122.61,119.23,121.75,27584811
2023-07-06,119.795,120.3,118.4,120.11,24778801
2023-07-07,120.1,121.05,119.4,119.48,21709551
2023-07-10,118.3,118.305,116.135,116.45,35315238
2023-07-11,116.29,117.71,115.35,117.14,23078779
2023-07-12,118.8,120.33,118.4145,118.93,30404410
2023-07-13,120.93,124.83,120.45,124.54,44297922
2023-07-14,124.8,126.775,123.49,125.42,33283078
2023-07-17,125.94,127.0999,124.195,124.65,25716221
2023-07-18,124.6,124.68,122.96,123.76,26226449
2023-07-19,124.6,125.18,121.8,122.03,37224031
2023-07-20,121.42,124.09,118.22,119.2,37906762
2023-07-21,120.62,120.99,118.73,120.02,71606469
2023-07-24,121.66,123,120.98,121.53,29723670
2023-07-25,121.36,123.145,121.02,122.21,52509551
2023-07-26,130.07,130.98,128.32,129.27,61682090
2023-07-27,131.67,133.24,128.79,129.4,44952070
2023-07-28,130.78,133.74,130.57,132.58,36591160
2023-07-31,132.73,133.525,131.775,132.72,28055529
2023-08-01,130.775,132.63,130.68,131.55,23276439
2023-08-02,129.45,130.09,127.56,128.38,26273260
2023-08-03,127.97,129.385,127.42,128.45,20159529
2023-08-04,129.28,131.51,127.91,128.11,26147160
2023-08-07,129.16,131.61,129.02,131.53,22746289
2023-08-08,130.62,131.51,129.545,131.4,23535180
2023-08-09,131.66,132.04,129,129.66,24912920
2023-08-10,131.32,132.05,129.45,129.69,20857750
2023-08-11,128.66,129.93,128.17,129.56,19591080
2023-08-14,129.39,131.37,128.96,131.33,24695609
2023-08-15,131.1,131.42,129.28,129.78,19770730
2023-08-16,128.7,130.2809,127.865,128.7,25216070
2023-08-17,129.8,131.99,129.29,129.92,33446281
2023-08-18,128.51,129.25,126.3824,127.46,30504770
2023-08-21,127.175,128.725,126.56,128.37,25248730
2023-08-22,128.51,130.278,128.32,129.08,22067520
2023-08-23,130.18,133.41,129.87,132.37,27819711
2023-08-24,133.95,134.25,129.57,129.78,28500689
2023-08-25,129.54,130.76,127.25,129.88,26762891
2023-08-28,131.31,132.54,130.14,131.01,20543270
2023-08-29,132.24,136.57,132.24,134.57,43075559
2023-08-30,134.78,136.275,134.07,135.88,28315770
2023-08-31,136.01,138,135.79,136.17,30053801
2023-09-01,137.455,137.455,134.85,135.66,21543689
2023-09-05,135.44,136.42,134.5801,135.77,19403109
2023-09-06,136.02,136.5299,133.665,134.46,18684529
2023-09-07,133.59,135.58,132.95,135.26,18844340
2023-09-08,134.91,136.66,134.85,136.38,23584189
2023-09-11,136.54,137.48,135.785,136.92,20763350
2023-09-12,136.26,136.8701,135.19,135.34,18405510
2023-09-13,135.09,136.9,134.15,136.71,20749500
2023-09-14,137.6,138.695,136.24,138.1,24750971
2023-09-15,137.98,138.52,136.48,137.4,38919609
2023-09-18,136.61,139.16,136.61,138.21,21861350
2023-09-19,137.42,138.41,136.62,138.04,20353650
2023-09-20,138.08,138.08,133.62,133.74,29927480
2023-09-21,131.44,132.23,130.07,130.44,31503910
2023-09-22,130.76,132.025,129.6,130.25,26397340
2023-09-25,129.83,131.17,128.96,131.11,20094641
2023-09-26,129.77,130.3645,127.22,128.565,25718699
2023-09-27,128.57,130.895,128.57,130.54,22746449
2023-09-28,129.84,133.3,129.79,132.31,22513131
2023-09-29,133.28,134.05,130.36,130.86,30859789
2023-10-02,131.21,134.42,131.17,134.17,22288039
2023-10-03,133.94,134.26,131.84,132.43,22989400
2023-10-04,132.79,135.57,132.53,135.24,26752301
2023-10-05,135.07,135.49,133.45,135.07,19832619
2023-10-06,134.01,138.155,134.01,137.58,27597600
2023-10-09,136.94,138.94,135.61,138.42,19278070
2023-10-10,138.5,139.72,137.33,138.06,27786609
2023-10-11,138.58,141.11,138.58,140.55,25884301
2023-10-12,141.05,141.22,138.26,138.97,24765539
2023-10-13,139.38,140,136.615,137.36,23435600
2023-10-16,138.17,139.63,137.99,139.095,28501869
2023-10-17,138.63,139.9,137.18,139.72,23515779
2023-10-18,139.445,140.72,137.38,137.96,23375000
2023-10-19,138.5,139.66,137.38,137.75,26066010
2023-10-20,137.33,137.87,135.08,135.6,26335670
2023-10-23,135.04,137.6599,133.95,136.5,26317930
2023-10-24,137.83,139.3599,137.42,138.81,44814320
2023-10-25,128.16,128.31,125.07,125.61,84366211
2023-10-26,123.27,124.3297,121.27,122.28,57061141
2023-10-27,122.88,123.31,120.2057,122.17,44566512
2023-10-30,123.21,125.4,122.75,124.46,28940080
2023-10-31,125.06,125.37,122.685,124.08,26292340
2023-11-01,124.07,126.49,123.715,126.45,30082439
2023-11-02,128.42,128.98,126.93,127.49,27124650
2023-11-03,128.02,129.525,127.86,129.1,26393109
2023-11-06,129.05,130.34,128.67,130.25,19052740
2023-11-07,130.71,131.91,129.88,130.97,29757279
2023-11-08,130.97,132.21,130.78,131.84,26425850
2023-11-09,131.96,132.55,130.065,130.24,23747770
2023-11-10,130.105,132.8,129.41,132.59,26927830
2023-11-13,131.78,132.59,131.25,132.09,18324750
2023-11-14,134.19,135.7,133.32,133.62,32395180
2023-11-15,134.87,135.03,133.57,134.62,23861520
2023-11-16,135.19,137.2199,134.32,136.93,28013180
2023-11-17,136,136.06,133.65,135.31,37287688
2023-11-20,133.69,136.66,133.62,136.25,27850760
2023-11-21,136.29,137.18,135.96,136.97,22635270
2023-11-22,137.47,139.42,137.47,138.49,17820461
2023-11-24,138.03,138.13,135.99,136.69,12514320
2023-11-27,136.03,138.42,136,136.41,23436529
2023-11-28,136.08,137.25,135.4222,137.2,18730029
2023-11-29,137.57,138.288,134.84,134.99,23967221
2023-11-30,135.05,135.55,131.28,132.53,38988262
2023-12-01,131.86,132.11,130.665,131.86,31442260
2023-12-04,129.88,130.03,127.9,129.27,36669879
2023-12-05,128.95,132.14,128.25,130.99,27384779
2023-12-06,131.44,131.84,129.875,130.02,23576180
2023-12-07,135.04,138.56,134.7,136.93,56767102
2023-12-08,134.2,136.4,134.025,134.99,32260109
2023-12-11,132.38,133.335,131.36,133.29,31138010
2023-12-12,131.81,133,131.26,132.52,29032830
2023-12-13,133.38,133.5,131.57,132.57,30104779
2023-12-14,133.38,133.72,129.685,131.94,38722406
2023-12-15,131.62,133.51,131.18,132.6,50847113
2023-12-18,132.63,137.1478,132.43,135.8,32257971
2023-12-19,136.84,137.47,136.08,136.65,25476750
2023-12-20,138.97,141.695,138.065,138.34,49107180
2023-12-21,139.49,140.685,139.18,140.42,27488279
2023-12-22,140.77,141.99,140.71,141.49,26532199
2023-12-26,141.59,142.68,141.19,141.52,16780330
2023-12-27,141.59,142.08,139.886,140.37,19628619
2023-12-28,140.78,141.14,139.75,140.23,16045710
2023-12-29,139.63,140.36,138.78,139.69,18733020
2024-01-02,138.55,139.45,136.48,138.17,23711221
2024-01-03,137.25,139.63,137.08,138.92,24212150
2024-01-04,138.42,139.16,136.35,136.39,27137740
2024-01-05,136.745,137.1558,135.15,135.73,22513850
2024-01-08,136.29,139.01,136.26,138.84,21403980
2024-01-09,138.5,141.485,138.15,140.95,24759600
2024-01-10,141,143,140.91,142.28,21320199
2024-01-11,143.49,145.22,140.635,142.08,24008721
2024-01-12,142.67,143.195,141.82,142.65,18785510
2024-01-16,142,144.35,141.45,142.49,22670471
2024-01-17,141.345,141.84,138.9,141.47,20968650
2024-01-18,142.05,144.21,141.99,143.48,25746420
2024-01-19,144.74,146.45,144.38,146.38,34271871
2024-01-22,147.1,148.39,145.84,145.99,32200369
2024-01-23,145.89,147.182,145.5,147.04,21636131
2024-01-24,148.54,149.855,148.1,148.7,25233449
2024-01-25,150.065,153.05,149.54,151.87,29149070
2024-01-26,151.1,152.535,151.01,152.185,26115490
2024-01-29,152.06,153.78,151.43,153.51,27784260
2024-01-30,152.8,153.62,151.185,151.46,36331832
2024-01-31,143.62,144,139.87,140.1,71910039
2024-02-01,142.12,143.06,140.79,141.16,40466551
2024-02-02,139.26,142.62,136.5,142.38,62499566
2024-02-05,142.82,145.47,142.78,143.68,38505406
2024-02-06,144.65,145.36,143.19,144.1,29128199
2024-02-07,144.76,145.615,143.925,145.54,25208859
2024-02-08,145.83,146.33,145.105,145.91,22563760
2024-02-09,146.68,149.44,146.18,149,26829500
2024-02-12,148.42,149.335,147.37,147.53,21564090
2024-02-13,144.92,146.67,143.69,145.14,27837730
2024-02-14,146.08,146.52,144.094,145.94,22704170
2024-02-15,143.14,143.52,140.46,142.77,37590699
2024-02-16,142.99,143.19,140.14,140.52,31468930
2024-02-20,139.655,142.08,139.49,141.12,24935711
2024-02-21,141.45,142.69,140.675,142.55,23315689
2024-02-22,144.93,145,142.8,144.09,27191891
2024-02-23,143.67,144.68,143.43,143.96,19493750
2024-02-26,142.14,142.44,137.39,137.57,53641801
2024-02-27,138.02,139.25,137.09,138.88,33099191
2024-02-28,137.9,138.01,135.41,136.38,37328559
2024-02-29,137.28,138.86,136.4,138.46,42132953
2024-03-01,138.43,138.87,136.92,137.14,31151119
2024-03-04,135.66,135.66,131.91,133.35,55999422
2024-03-05,131.88,133.24,130.665,132.67,40194762
2024-03-06,133.12,133.58,130.85,131.4,35318609
2024-03-07,132.795,134.94,131.61,134.38,37738207
2024-03-08,134.21,138.085,134,135.41,39370391
2024-03-11,136.13,139.095,136.13,137.67,32437770
2024-03-12,137.03,139.375,137.03,138.5,27563350
2024-03-13,139,141.09,138.99,139.79,23347211
2024-03-14,141.19,143.585,140.455,143.1,42753391
2024-03-15,142.5,143.18,140.03,141.18,49475422
2024-03-18,148.61,152.15,147.17,147.68,69273695
2024-03-19,148.16,148.7913,146.08,147.03,24070439
2024-03-20,148,148.86,146.735,148.74,21311500
2024-03-21,149.47,150.37,146.9001,147.6,24755600
2024-03-22,149.12,151.58,148.98,150.77,29211770
2024-03-25,149.94,150.375,147.82,150.07,19229289
2024-03-26,150.22,152.256,149.98,150.67,22149141
2024-03-27,151.18,151.635,148.9,150.87,22879180
